Day,Source,Target,SNS Source,SNS Target
2020-11-04,4Chan__1,Bitchute__98,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-04,Gab__55,Bitchute__128,Gab,Bitchute
2020-11-05,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-05,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-05,Gab__95,Bitchute__146,Gab,Bitchute
2020-11-05,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-05,Gab__30,Bitchute__24,Gab,Bitchute
2020-11-05,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-05,4Chan__1,Bitchute__142,4Chan,Bitchute
2020-11-05,Gab__112,Bitchute__156,Gab,Bitchute
2020-11-05,Gab__112,Bitchute__156,Gab,Bitchute
2020-11-05,4Chan__1,Bitchute__128,4Chan,Bitchute
2020-11-05,4Chan__1,Bitchute__128,4Chan,Bitchute
2020-11-05,4Chan__1,Bitchute__47,4Chan,Bitchute
2020-11-05,4Chan__1,Bitchute__47,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,Bitchute__23,Bitchute__23,Bitchute,Bitchute
2020-11-07,Gab__335,Bitchute__120,Gab,Bitchute
2020-11-07,Gab__40,Bitchute__120,Gab,Bitchute
2020-11-07,Gab__335,Bitchute__120,Gab,Bitchute
2020-11-07,Gab__40,Bitchute__120,Gab,Bitchute
2020-11-06,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__65,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__1,4Chan,Bitchute
2020-11-04,4Chan__1,Bitchute__1,4Chan,Bitchute
2020-11-06,Gab__335,Bitchute__1,Gab,Bitchute
2020-11-06,Bitchute__7,Bitchute__1,Bitchute,Bitchute
2020-11-04,Bitchute__26,Bitchute__1,Bitchute,Bitchute
2020-11-04,Bitchute__26,Bitchute__1,Bitchute,Bitchute
2020-11-06,Bitchute__20,Bitchute__1,Bitchute,Bitchute
2020-11-05,Bitchute__26,Bitchute__30,Bitchute,Bitchute
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,Gab__335,4Chan__1,Gab,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,Gab__55,4Chan__1,Gab,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,Gab__55,4Chan__1,Gab,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,Gab__112,4Chan__1,Gab,4Chan
2020-11-07,Gab__335,4Chan__1,Gab,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,Gab__55,4Chan__1,Gab,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-07,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,Gab__55,4Chan__1,Gab,4Chan
2020-11-06,Gab__55,4Chan__1,Gab,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,Gab__335,4Chan__1,Gab,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,Gab__55,4Chan__1,Gab,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,4Chan__1,4Chan,4Chan
2020-11-06,4Chan__1,Bitchute__76,4Chan,Bitchute
2020-11-05,4Chan__1,Bitchute__32,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__5,4Chan,Bitchute
2020-11-05,4Chan__1,Bitchute__32,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__5,4Chan,Bitchute
2020-11-07,Bitchute__20,Bitchute__76,Bitchute,Bitchute
2020-11-07,Bitchute__22,Bitchute__96,Bitchute,Bitchute
2020-11-06,FB__191,FB__191,FB,FB
2020-11-07,FB__172,FB__179,FB,FB
2020-11-05,FB__172,FB__179,FB,FB
2020-11-05,FB__179,FB__172,FB,FB
2020-11-06,Gab__30,Bitchute__2,Gab,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,Gab__10,Bitchute__24,Gab,Bitchute
2020-11-06,4Chan__1,Bitchute__73,4Chan,Bitchute
2020-11-06,Gab__30,Bitchute__24,Gab,Bitchute
2020-11-06,4Chan__1,Bitchute__128,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__15,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,Gab__335,Bitchute__2,Gab,Bitchute
2020-11-06,4Chan__1,Bitchute__128,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__128,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__128,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-06,Gab__30,Bitchute__24,Gab,Bitchute
2020-11-06,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-06,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__24,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__40,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__24,4Chan,Bitchute
2020-11-07,Gab__20,Bitchute__24,Gab,Bitchute
2020-11-07,4Chan__1,Bitchute__24,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__24,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__24,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__24,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,Gab__95,Bitchute__40,Gab,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,Gab__103,Bitchute__24,Gab,Bitchute
2020-11-07,4Chan__1,Bitchute__47,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__24,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__53,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__53,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__53,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__53,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,Gab__10,Bitchute__24,Gab,Bitchute
2020-11-07,Gab__55,Bitchute__24,Gab,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__53,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__108,4Chan,Bitchute
2020-11-07,Gab__335,Bitchute__24,Gab,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__53,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__24,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__24,4Chan,Bitchute
2020-11-07,Gab__335,Bitchute__156,Gab,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,Gab__55,Bitchute__74,Gab,Bitchute
2020-11-07,Gab__335,Bitchute__74,Gab,Bitchute
2020-11-07,Gab__335,Bitchute__74,Gab,Bitchute
2020-11-07,Gab__335,Bitchute__74,Gab,Bitchute
2020-11-07,Gab__335,Bitchute__74,Gab,Bitchute
2020-11-07,Gab__335,Bitchute__156,Gab,Bitchute
2020-11-07,Gab__335,Bitchute__156,Gab,Bitchute
2020-11-07,Gab__335,Bitchute__24,Gab,Bitchute
2020-11-07,Gab__112,Bitchute__24,Gab,Bitchute
2020-11-07,Gab__55,Bitchute__24,Gab,Bitchute
2020-11-07,4Chan__1,Bitchute__108,4Chan,Bitchute
2020-11-07,Gab__55,Bitchute__15,Gab,Bitchute
2020-11-07,Gab__18,Bitchute__44,Gab,Bitchute
2020-11-07,Gab__30,Bitchute__74,Gab,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__90,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__40,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__174,4Chan,Bitchute
2020-11-07,4Chan__1,Bitchute__111,4Chan,Bitchute
2020-11-07,Gab__55,Bitchute__73,Gab,Bitchute
2020-11-07,Gab__55,Bitchute__73,Gab,Bitchute
2020-11-07,Gab__55,Bitchute__73,Gab,Bitchute
2020-11-07,Rumble__27,Rumble__27,Rumble,Rumble
2020-11-07,Rumble__27,Rumble__27,Rumble,Rumble
2020-11-06,Rumble__7,Rumble__7,Rumble,Rumble
